;Sentiment;Text Tweet;step01;tokens;tokens_perbaikan;Stop_removal;step02;ProcessedText
167;0;<PROVIDER_NAME> tolong jaringan di MUARA KAMAN diperbaiki... BBM aja ga bisa ngakses...menyambungkan melulu... sudah 3 minggu lebih;provider_name tolong jaringan di allcaps muara kaman allcaps diperbaiki repeated allcaps bbm allcaps aja ga bisa ngakses repeated menyambungkan melulu repeated sudah number minggu lebih;['provider_name', 'tolong', 'jaringan', 'di', 'allcaps', 'muara', 'kaman', 'allcaps', 'diperbaiki', 'repeated', 'allcaps', 'bbm', 'allcaps', 'aja', 'ga', 'bisa', 'ngakses', 'repeated', 'menyambungkan', 'melulu', 'repeated', 'sudah', 'number', 'minggu', 'lebih'];['provider_name', 'tolong', 'jaringan', 'di', 'allcaps', 'muara', 'kaman', 'allcaps', 'diperbaiki', 'repeated', 'allcaps', 'bbm', 'allcaps', 'saja', 'tidak', 'bisa', 'ngakses', 'repeated', 'menyambungkan', 'selalu', 'repeated', 'sudah', 'number', 'minggu', 'lebih'];['provider_name', 'tolong', 'jaringan', 'allcaps', 'muara', 'kaman', 'allcaps', 'diperbaiki', 'repeated', 'allcaps', 'bbm', 'allcaps', 'ngakses', 'repeated', 'menyambungkan', 'repeated', 'number', 'minggu'];provider_name tolong jaringan allcaps muara kaman allcaps diperbaiki repeated allcaps bbm allcaps ngakses repeated menyambungkan repeated number minggu;provider name tolong jaring allcaps muara kam allcaps baik repeated allcaps bbm allcaps ngakses repeated sambung repeated number minggu
168;0;Uji kecepatan NYATA  di <PROVIDER_NAME> 3G <PROVIDER_NAME> disini jelek;uji kecepatan allcaps nyata allcaps di provider_name 3 provider_name disini jelek;['uji', 'kecepatan', 'allcaps', 'nyata', 'allcaps', 'di', 'provider_name', '3', 'provider_name', 'disini', 'jelek'];['uji', 'kecepatan', 'allcaps', 'nyata', 'allcaps', 'di', 'provider_name', '3', 'provider_name', 'disini', 'jelek'];['uji', 'kecepatan', 'allcaps', 'nyata', 'allcaps', 'provider_name', '3', 'provider_name', 'jelek'];uji kecepatan allcaps nyata allcaps provider_name 3 provider_name jelek;uji cepat allcaps nyata allcaps provider name 3 provider name jelek
169;0;Tolong diurus segera saya ga mau bayar data yang saya ga dapat datanya <PROVIDER_NAME> <PROVIDER_NAME>;tolong diurus segera saya ga mau bayar data yang saya ga dapat datanya provider_name provider_name;['tolong', 'diurus', 'segera', 'saya', 'ga', 'mau', 'bayar', 'data', 'yang', 'saya', 'ga', 'dapat', 'datanya', 'provider_name', 'provider_name'];['tolong', 'diurus', 'segera', 'saya', 'tidak', 'mau', 'bayar', 'data', 'yang', 'saya', 'tidak', 'dapat', 'datanya', 'provider_name', 'provider_name'];['tolong', 'diurus', 'bayar', 'data', 'datanya', 'provider_name', 'provider_name'];tolong diurus bayar data datanya provider_name provider_name;tolong urus bayar data data provider name provider name
170;1;Lumayan #Speedtest Jaringan 4G/LTE <PROVIDER_NAME> Area Tarogong #Garut cukup memuaskan <PROVIDER_NAME> <URL> ;lumayan hashtag speedtest hashtag jaringan 4 allcaps lte allcaps provider_name area tarogong hashtag garut hashtag cukup memuaskan provider_name allcaps url allcaps;['lumayan', 'hashtag', 'speedtest', 'hashtag', 'jaringan', '4', 'allcaps', 'lte', 'allcaps', 'provider_name', 'area', 'tarogong', 'hashtag', 'garut', 'hashtag', 'cukup', 'memuaskan', 'provider_name', 'allcaps', 'url', 'allcaps'];['lumayan', 'hashtag', 'speedtest', 'hashtag', 'jaringan', '4', 'allcaps', 'lte', 'allcaps', 'provider_name', 'area', 'tarogong', 'hashtag', 'garut', 'hashtag', 'cukup', 'memuaskan', 'provider_name', 'allcaps', 'url', 'allcaps'];['lumayan', 'hashtag', 'speedtest', 'hashtag', 'jaringan', '4', 'allcaps', 'lte', 'allcaps', 'provider_name', 'area', 'tarogong', 'hashtag', 'garut', 'hashtag', 'memuaskan', 'provider_name', 'allcaps', 'url', 'allcaps'];lumayan hashtag speedtest hashtag jaringan 4 allcaps lte allcaps provider_name area tarogong hashtag garut hashtag memuaskan provider_name allcaps url allcaps;lumayan hashtag speedtest hashtag jaring 4 allcaps lte allcaps provider name area tarogong hashtag garut hashtag muas provider name allcaps url allcaps
171;1;Terimakasih ya <PROVIDER_NAME> gratis 4Gnya ayo buruan upgrade <PRODUCT_NAME>;terimakasih ya provider_name gratis 4 gnya ayo buruan upgrade product_name;['terimakasih', 'ya', 'provider_name', 'gratis', '4', 'gnya', 'ayo', 'buruan', 'upgrade', 'product_name'];['terimakasih', 'iya', 'provider_name', 'gratis', '4', 'gnya', 'ayo', 'buruan', 'upgrade', 'product_name'];['terimakasih', 'iya', 'provider_name', 'gratis', '4', 'gnya', 'ayo', 'buruan', 'upgrade', 'product_name'];terimakasih iya provider_name gratis 4 gnya ayo buruan upgrade product_name;terimakasih iya provider name gratis 4 gnya ayo buru upgrade product name
172;1;Makan malam gratis hari ini hasil tukar <PROVIDER_NAME> Poin   <PROVIDER_NAME>… <URL>;makan malam gratis hari ini hasil tukar provider_name poin provider_name allcaps url allcaps;['makan', 'malam', 'gratis', 'hari', 'ini', 'hasil', 'tukar', 'provider_name', 'poin', 'provider_name', 'allcaps', 'url', 'allcaps'];['makan', 'malam', 'gratis', 'hari', 'ini', 'hasil', 'tukar', 'provider_name', 'poin', 'provider_name', 'allcaps', 'url', 'allcaps'];['makan', 'malam', 'gratis', 'hasil', 'tukar', 'provider_name', 'poin', 'provider_name', 'allcaps', 'url', 'allcaps'];makan malam gratis hasil tukar provider_name poin provider_name allcaps url allcaps;makan malam gratis hasil tukar provider name poin provider name allcaps url allcaps
173;0;ayo viralkan keras #Boikot<PROVIDER_NAME>! Nomor saya nomer <PROVIDER_NAME> cantik dari tahun 2007 saya buang! Jangan main2 dengan umat Islam yang brsatu;ayo viralkan keras hashtag boikot hashtag provider_name nomor saya nomer provider_name cantik dari tahun number saya buang jangan main2 dengan umat islam yang brsatu;['ayo', 'viralkan', 'keras', 'hashtag', 'boikot', 'hashtag', 'provider_name', 'nomor', 'saya', 'nomer', 'provider_name', 'cantik', 'dari', 'tahun', 'number', 'saya', 'buang', 'jangan', 'main2', 'dengan', 'umat', 'islam', 'yang', 'brsatu'];['ayo', 'viralkan', 'keras', 'hashtag', 'boikot', 'hashtag', 'provider_name', 'nomor', 'saya', 'nomer', 'provider_name', 'cantik', 'dari', 'tahun', 'number', 'saya', 'buang', 'jangan', 'main2', 'dengan', 'umat', 'islam', 'yang', 'brsatu'];['ayo', 'viralkan', 'keras', 'hashtag', 'boikot', 'hashtag', 'provider_name', 'nomor', 'nomer', 'provider_name', 'cantik', 'number', 'buang', 'main2', 'umat', 'islam', 'brsatu'];ayo viralkan keras hashtag boikot hashtag provider_name nomor nomer provider_name cantik number buang main2 umat islam brsatu;ayo viralkan keras hashtag boikot hashtag provider name nomor nomer provider name cantik number buang main2 umat islam brsatu
174;0;AYO BUANG KARTU <PROVIDER_NAME> ! #Ruh212 ;allcaps ayo buang kartu allcaps provider_name hashtag ruh 212 hashtag;['allcaps', 'ayo', 'buang', 'kartu', 'allcaps', 'provider_name', 'hashtag', 'ruh', '212', 'hashtag'];['allcaps', 'ayo', 'buang', 'kartu', 'allcaps', 'provider_name', 'hashtag', 'ruh', '212', 'hashtag'];['allcaps', 'ayo', 'buang', 'kartu', 'allcaps', 'provider_name', 'hashtag', 'ruh', '212', 'hashtag'];allcaps ayo buang kartu allcaps provider_name hashtag ruh 212 hashtag;allcaps ayo buang kartu allcaps provider name hashtag ruh 212 hashtag
175;0;Selama ini saya pakai <PROVIDER_NAME>, Insya Allah setelah paket yang sekarang kuotanya habis saya akan ganti operator lain #Boikot<PROVIDER_NAME> ;selama ini saya pakai provider_name insya allah setelah paket yang sekarang kuotanya habis saya akan ganti operator lain hashtag boikot hashtag provider_name;['selama', 'ini', 'saya', 'pakai', 'provider_name', 'insya', 'allah', 'setelah', 'paket', 'yang', 'sekarang', 'kuotanya', 'habis', 'saya', 'akan', 'ganti', 'operator', 'lain', 'hashtag', 'boikot', 'hashtag', 'provider_name'];['selama', 'ini', 'saya', 'pakai', 'provider_name', 'insya', 'allah', 'setelah', 'paket', 'yang', 'sekarang', 'kuotanya', 'habis', 'saya', 'akan', 'ganti', 'operator', 'lain', 'hashtag', 'boikot', 'hashtag', 'provider_name'];['pakai', 'provider_name', 'insya', 'allah', 'paket', 'kuotanya', 'habis', 'ganti', 'operator', 'hashtag', 'boikot', 'hashtag', 'provider_name'];pakai provider_name insya allah paket kuotanya habis ganti operator hashtag boikot hashtag provider_name;pakai provider name insya allah paket kuota habis ganti operator hashtag boikot hashtag provider name
176;0;kenapa pada boikot <PROVIDER_NAME> ya #Boikot<PROVIDER_NAME> mungkin karena sering menyedot pulsa ga tau dipake apa, sms 1 bayar 1000 cuma buat bonus maksa;kenapa pada boikot provider_name ya hashtag boikot hashtag provider_name mungkin karena sering menyedot pulsa ga tau dipake apa sms number bayar number cuma buat bonus maksa;['kenapa', 'pada', 'boikot', 'provider_name', 'ya', 'hashtag', 'boikot', 'hashtag', 'provider_name', 'mungkin', 'karena', 'sering', 'menyedot', 'pulsa', 'ga', 'tau', 'dipake', 'apa', 'sms', 'number', 'bayar', 'number', 'cuma', 'buat', 'bonus', 'maksa'];['kenapa', 'pada', 'boikot', 'provider_name', 'iya', 'hashtag', 'boikot', 'hashtag', 'provider_name', 'mungkin', 'karena', 'sering', 'menyedot', 'pulsa', 'tidak', 'tau', 'dipakai', 'apa', 'sms', 'number', 'bayar', 'number', 'cuma', 'buat', 'bonus', 'maksa'];['boikot', 'provider_name', 'iya', 'hashtag', 'boikot', 'hashtag', 'provider_name', 'menyedot', 'pulsa', 'tau', 'dipakai', 'sms', 'number', 'bayar', 'number', 'bonus', 'maksa'];boikot provider_name iya hashtag boikot hashtag provider_name menyedot pulsa tau dipakai sms number bayar number bonus maksa;boikot provider name iya hashtag boikot hashtag provider name sedot pulsa tau pakai sms number bayar number bonus maksa
177;1;Buka puasa sambil streaming di YouTube lancar banget pakai <PROVIDER_NAME>, jadi makin setia sama <PROVIDER_NAME>.;buka puasa sambil streaming di youtube lancar banget pakai provider_name jadi makin setia sama provider_name;['buka', 'puasa', 'sambil', 'streaming', 'di', 'youtube', 'lancar', 'banget', 'pakai', 'provider_name', 'jadi', 'makin', 'setia', 'sama', 'provider_name'];['buka', 'puasa', 'sambil', 'streaming', 'di', 'youtube', 'lancar', 'banget', 'pakai', 'provider_name', 'jadi', 'makin', 'setia', 'sama', 'provider_name'];['buka', 'puasa', 'streaming', 'youtube', 'lancar', 'banget', 'pakai', 'provider_name', 'setia', 'provider_name'];buka puasa streaming youtube lancar banget pakai provider_name setia provider_name;buka puasa streaming youtube lancar banget pakai provider name setia provider name
178;1;Koneksi internet <PROVIDER_NAME> yang lancar sangat  membantu saya dalam menyelesaikan pekerjaaan di hari Jumat sebelum weekend.;koneksi internet provider_name yang lancar sangat membantu saya dalam menyelesaikan pekerjaan elongated di hari jumat sebelum weekend;['koneksi', 'internet', 'provider_name', 'yang', 'lancar', 'sangat', 'membantu', 'saya', 'dalam', 'menyelesaikan', 'pekerjaan', 'elongated', 'di', 'hari', 'jumat', 'sebelum', 'weekend'];['koneksi', 'internet', 'provider_name', 'yang', 'lancar', 'sangat', 'membantu', 'saya', 'dalam', 'menyelesaikan', 'pekerjaan', 'elongated', 'di', 'hari', 'jumat', 'sebelum', 'weekend'];['koneksi', 'internet', 'provider_name', 'lancar', 'membantu', 'menyelesaikan', 'pekerjaan', 'elongated', 'jumat', 'weekend'];koneksi internet provider_name lancar membantu menyelesaikan pekerjaan elongated jumat weekend;koneksi internet provider name lancar bantu selesai kerja elongated jumat weekend
179;0;<PROVIDER_NAME> kamu kenapa sinyalnya php <PROVIDER_NAME>;provider_name kamu kenapa sinyalnya php provider_name;['provider_name', 'kamu', 'kenapa', 'sinyalnya', 'php', 'provider_name'];['provider_name', 'kamu', 'kenapa', 'sinyalnya', 'php', 'provider_name'];['provider_name', 'sinyalnya', 'php', 'provider_name'];provider_name sinyalnya php provider_name;provider name sinyal php provider name
180;0;Koneksi internet yang sangat menjengkelkan. <PROVIDER_NAME>  #lemot ;koneksi internet yang sangat menjengkelkan provider_name hashtag lemot hashtag;['koneksi', 'internet', 'yang', 'sangat', 'menjengkelkan', 'provider_name', 'hashtag', 'lemot', 'hashtag'];['koneksi', 'internet', 'yang', 'sangat', 'menjengkelkan', 'provider_name', 'hashtag', 'lemot', 'hashtag'];['koneksi', 'internet', 'menjengkelkan', 'provider_name', 'hashtag', 'lemot', 'hashtag'];koneksi internet menjengkelkan provider_name hashtag lemot hashtag;koneksi internet jengkel provider name hashtag lot hashtag
181;1;<PROVIDER_NAME> Nelpon lebih murah pake JS, kurang dari Rp1/detik. <PROVIDER_NAME> <PRODUCT_NAME> <PRODUCT_NAME>;provider_name nelpon lebih murah pake js kurang dari rp1 detik provider_name product_name product_name;['provider_name', 'nelpon', 'lebih', 'murah', 'pake', 'js', 'kurang', 'dari', 'rp1', 'detik', 'provider_name', 'product_name', 'product_name'];['provider_name', 'nelpon', 'lebih', 'murah', 'pakai', 'js', 'kurang', 'dari', 'rp1', 'detik', 'provider_name', 'product_name', 'product_name'];['provider_name', 'nelpon', 'murah', 'pakai', 'js', 'rp1', 'detik', 'provider_name', 'product_name', 'product_name'];provider_name nelpon murah pakai js rp1 detik provider_name product_name product_name;provider name nelpon murah pakai js rp1 detik provider name product name product name
182;1;Terima kasih PT <PROVIDER_NAME> , kiriman GRATIS <PROVIDER_NAME> Home-nya sudah tiba.;terima kasih pt provider_name kiriman allcaps gratis allcaps provider_name home nya sudah tiba;['terima', 'kasih', 'pt', 'provider_name', 'kiriman', 'allcaps', 'gratis', 'allcaps', 'provider_name', 'home', 'nya', 'sudah', 'tiba'];['terima', 'kasih', 'pt', 'provider_name', 'kiriman', 'allcaps', 'gratis', 'allcaps', 'provider_name', 'home', 'nya', 'sudah', 'tiba'];['terima', 'kasih', 'pt', 'provider_name', 'kiriman', 'allcaps', 'gratis', 'allcaps', 'provider_name', 'home', 'nya'];terima kasih pt provider_name kiriman allcaps gratis allcaps provider_name home nya;terima kasih pt provider name kirim allcaps gratis allcaps provider name home nya
183;1;Kualitas sinyal 4G <PROVIDER_NAME> ikut melengkapi meriahnya festival tersebut. ;kualitas sinyal 4 provider_name ikut melengkapi meriahnya festival tersebut;['kualitas', 'sinyal', '4', 'provider_name', 'ikut', 'melengkapi', 'meriahnya', 'festival', 'tersebut'];['kualitas', 'sinyal', '4', 'provider_name', 'ikut', 'melengkapi', 'meriahnya', 'festival', 'tersebut'];['kualitas', 'sinyal', '4', 'provider_name', 'melengkapi', 'meriahnya', 'festival'];kualitas sinyal 4 provider_name melengkapi meriahnya festival;kualitas sinyal 4 provider name lengkap riah festival
184;1;saya pindah ke <PROVIDER_NAME> yang memang sudah terbukti;saya pindah ke provider_name yang memang sudah terbukti;['saya', 'pindah', 'ke', 'provider_name', 'yang', 'memang', 'sudah', 'terbukti'];['saya', 'pindah', 'ke', 'provider_name', 'yang', 'memang', 'sudah', 'terbukti'];['pindah', 'provider_name', 'terbukti'];pindah provider_name terbukti;pindah provider name bukti
185;0;Ini sinyal H+ palsu. Seperti H+ rasa edge. <PROVIDER_NAME> <PROVIDER_NAME> ;ini sinyal palsu seperti rasa edge provider_name provider_name;['ini', 'sinyal', 'palsu', 'seperti', 'rasa', 'edge', 'provider_name', 'provider_name'];['ini', 'sinyal', 'palsu', 'seperti', 'rasa', 'edge', 'provider_name', 'provider_name'];['sinyal', 'palsu', 'edge', 'provider_name', 'provider_name'];sinyal palsu edge provider_name provider_name;sinyal palsu edge provider name provider name
186;0;Pelanggan <PROVIDER_NAME> <PROVIDER_NAME> yg ada di area #Pandeglangkota dirugikan krn jaringan telponnya rusak dan tidak diperbaiki;pelanggan provider_name provider_name yg ada di area hashtag pandeglangkota hashtag dirugikan krn jaringan telponnya rusak dan tidak diperbaiki;['pelanggan', 'provider_name', 'provider_name', 'yg', 'ada', 'di', 'area', 'hashtag', 'pandeglangkota', 'hashtag', 'dirugikan', 'krn', 'jaringan', 'telponnya', 'rusak', 'dan', 'tidak', 'diperbaiki'];['pelanggan', 'provider_name', 'provider_name', 'yang', 'ada', 'di', 'area', 'hashtag', 'pandeglangkota', 'hashtag', 'dirugikan', 'karena', 'jaringan', 'telponnya', 'rusak', 'dan', 'tidak', 'diperbaiki'];['pelanggan', 'provider_name', 'provider_name', 'area', 'hashtag', 'pandeglangkota', 'hashtag', 'dirugikan', 'jaringan', 'telponnya', 'rusak', 'diperbaiki'];pelanggan provider_name provider_name area hashtag pandeglangkota hashtag dirugikan jaringan telponnya rusak diperbaiki;langgan provider name provider name area hashtag pandeglangkota hashtag rugi jaring telpon rusak baik
187;0; Hati-hati Tukang Tipu!! <PROVIDER_NAME>;hati hati tukang tipu repeated provider_name;['hati', 'hati', 'tukang', 'tipu', 'repeated', 'provider_name'];['hati', 'hati', 'tukang', 'tipu', 'repeated', 'provider_name'];['hati', 'hati', 'tukang', 'tipu', 'repeated', 'provider_name'];hati hati tukang tipu repeated provider_name;hati hati tukang tipu repeated provider name
188;0;Sedih. Pakai <PROVIDER_NAME> 4G gak stabil.;sedih pakai provider_name 4 gak stabil;['sedih', 'pakai', 'provider_name', '4', 'gak', 'stabil'];['sedih', 'pakai', 'provider_name', '4', 'tidak', 'stabil'];['sedih', 'pakai', 'provider_name', '4', 'stabil'];sedih pakai provider_name 4 stabil;sedih pakai provider name 4 stabil
189;0;Jarigan <PROVIDER_NAME> lelet. Karena gangguan atau rusak ya;jarigan provider_name lelet karena gangguan atau rusak ya;['jarigan', 'provider_name', 'lelet', 'karena', 'gangguan', 'atau', 'rusak', 'ya'];['jarigan', 'provider_name', 'lelet', 'karena', 'gangguan', 'atau', 'rusak', 'iya'];['jarigan', 'provider_name', 'lelet', 'gangguan', 'rusak', 'iya'];jarigan provider_name lelet gangguan rusak iya;jarigan provider name lelet ganggu rusak iya
190;0;Daerah Jagakarsa, pakai <PROVIDER_NAME> sinyalnya jelek, yang satu H+ gak dapat 4G, yang satu dapat 4G tapi gak ada sinyal?;daerah jagakarsa pakai provider_name sinyalnya jelek yang satu gak dapat 4 yang satu dapat 4 tapi gak ada sinyal;['daerah', 'jagakarsa', 'pakai', 'provider_name', 'sinyalnya', 'jelek', 'yang', 'satu', 'gak', 'dapat', '4', 'yang', 'satu', 'dapat', '4', 'tapi', 'gak', 'ada', 'sinyal'];['daerah', 'jagakarsa', 'pakai', 'provider_name', 'sinyalnya', 'jelek', 'yang', 'satu', 'tidak', 'dapat', '4', 'yang', 'satu', 'dapat', '4', 'tapi', 'tidak', 'ada', 'sinyal'];['daerah', 'jagakarsa', 'pakai', 'provider_name', 'sinyalnya', 'jelek', '4', '4', 'sinyal'];daerah jagakarsa pakai provider_name sinyalnya jelek 4 4 sinyal;daerah jagakarsa pakai provider name sinyal jelek 4 4 sinyal
191;0;<PROVIDER_NAME> cacat;provider_name cacat;['provider_name', 'cacat'];['provider_name', 'cacat'];['provider_name', 'cacat'];provider_name cacat;provider name cacat
192;1;Ini baru #koneksi #internet #4g <PROVIDER_NAME> <URL> ;ini baru hashtag konek hashtag hashtag internet hashtag hashtag 4 hashtag provider_name allcaps url allcaps;['ini', 'baru', 'hashtag', 'konek', 'hashtag', 'hashtag', 'internet', 'hashtag', 'hashtag', '4', 'hashtag', 'provider_name', 'allcaps', 'url', 'allcaps'];['ini', 'baru', 'hashtag', 'konek', 'hashtag', 'hashtag', 'internet', 'hashtag', 'hashtag', '4', 'hashtag', 'provider_name', 'allcaps', 'url', 'allcaps'];['hashtag', 'konek', 'hashtag', 'hashtag', 'internet', 'hashtag', 'hashtag', '4', 'hashtag', 'provider_name', 'allcaps', 'url', 'allcaps'];hashtag konek hashtag hashtag internet hashtag hashtag 4 hashtag provider_name allcaps url allcaps;hashtag konek hashtag hashtag internet hashtag hashtag 4 hashtag provider name allcaps url allcaps
